image_name,message_id,channel_name,detected_object,confidence_score,image_category
22897.jpg,22897,lobelia4cosmetics,bottle,0.7762734889984131,product_display
22897.jpg,22897,lobelia4cosmetics,bottle,0.670087456703186,product_display
22897.jpg,22897,lobelia4cosmetics,bottle,0.6243575811386108,product_display
22897.jpg,22897,lobelia4cosmetics,bottle,0.5701359510421753,product_display
22898.jpg,22898,lobelia4cosmetics,suitcase,0.32225194573402405,other
22899.jpg,22899,lobelia4cosmetics,oven,0.25304141640663147,other
22900.jpg,22900,lobelia4cosmetics,none,0.0,other
22901.jpg,22901,lobelia4cosmetics,bottle,0.5191170573234558,product_display
22902.jpg,22902,lobelia4cosmetics,none,0.0,other
22903.jpg,22903,lobelia4cosmetics,none,0.0,other
22904.jpg,22904,lobelia4cosmetics,bottle,0.5879693627357483,product_display
22904.jpg,22904,lobelia4cosmetics,bottle,0.3194347023963928,product_display
22905.jpg,22905,lobelia4cosmetics,none,0.0,other
22906.jpg,22906,lobelia4cosmetics,none,0.0,other
22907.jpg,22907,lobelia4cosmetics,refrigerator,0.4816795289516449,other
22908.jpg,22908,lobelia4cosmetics,orange,0.6904139518737793,other
22908.jpg,22908,lobelia4cosmetics,orange,0.5979145169258118,other
22908.jpg,22908,lobelia4cosmetics,apple,0.34247004985809326,other
22908.jpg,22908,lobelia4cosmetics,cup,0.27169644832611084,other
22909.jpg,22909,lobelia4cosmetics,parking meter,0.2554703652858734,other
22910.jpg,22910,lobelia4cosmetics,none,0.0,other
22911.jpg,22911,lobelia4cosmetics,bottle,0.5707804560661316,product_display
22912.jpg,22912,lobelia4cosmetics,none,0.0,other
22913.jpg,22913,lobelia4cosmetics,none,0.0,other
22914.jpg,22914,lobelia4cosmetics,bottle,0.501695454120636,product_display
22915.jpg,22915,lobelia4cosmetics,cell phone,0.31958022713661194,other
22916.jpg,22916,lobelia4cosmetics,person,0.6241413354873657,lifestyle
22916.jpg,22916,lobelia4cosmetics,surfboard,0.3663443326950073,lifestyle
22917.jpg,22917,lobelia4cosmetics,person,0.6789198517799377,lifestyle
22917.jpg,22917,lobelia4cosmetics,stop sign,0.27186933159828186,lifestyle
22918.jpg,22918,lobelia4cosmetics,clock,0.27008143067359924,other
22919.jpg,22919,lobelia4cosmetics,cake,0.5485907196998596,other
22920.jpg,22920,lobelia4cosmetics,bottle,0.901940643787384,product_display
22921.jpg,22921,lobelia4cosmetics,bottle,0.8162502646446228,product_display
22921.jpg,22921,lobelia4cosmetics,bottle,0.46338772773742676,product_display
22922.jpg,22922,lobelia4cosmetics,bottle,0.35074251890182495,product_display
22923.jpg,22923,lobelia4cosmetics,none,0.0,other
22924.jpg,22924,lobelia4cosmetics,none,0.0,other
22925.jpg,22925,lobelia4cosmetics,none,0.0,other
22926.jpg,22926,lobelia4cosmetics,none,0.0,other
22927.jpg,22927,lobelia4cosmetics,none,0.0,other
22928.jpg,22928,lobelia4cosmetics,bottle,0.8699761033058167,product_display
22929.jpg,22929,lobelia4cosmetics,bottle,0.4841199517250061,product_display
22929.jpg,22929,lobelia4cosmetics,dining table,0.29485949873924255,product_display
22930.jpg,22930,lobelia4cosmetics,parking meter,0.2554703652858734,other
22931.jpg,22931,lobelia4cosmetics,person,0.6241413354873657,lifestyle
22931.jpg,22931,lobelia4cosmetics,surfboard,0.3663443326950073,lifestyle
22932.jpg,22932,lobelia4cosmetics,none,0.0,other
22933.jpg,22933,lobelia4cosmetics,none,0.0,other
22934.jpg,22934,lobelia4cosmetics,bottle,0.5879693627357483,product_display
22934.jpg,22934,lobelia4cosmetics,bottle,0.3194347023963928,product_display
22935.jpg,22935,lobelia4cosmetics,none,0.0,other
22936.jpg,22936,lobelia4cosmetics,refrigerator,0.4816795289516449,other
22937.jpg,22937,lobelia4cosmetics,orange,0.6904139518737793,other
22937.jpg,22937,lobelia4cosmetics,orange,0.5979145169258118,other
22937.jpg,22937,lobelia4cosmetics,apple,0.34247004985809326,other
22937.jpg,22937,lobelia4cosmetics,cup,0.27169644832611084,other
22938.jpg,22938,lobelia4cosmetics,none,0.0,other
22939.jpg,22939,lobelia4cosmetics,clock,0.27008143067359924,other
22940.jpg,22940,lobelia4cosmetics,bottle,0.4220960736274719,product_display
22940.jpg,22940,lobelia4cosmetics,apple,0.30852752923965454,product_display
22940.jpg,22940,lobelia4cosmetics,apple,0.28229227662086487,product_display
22941.jpg,22941,lobelia4cosmetics,bottle,0.9329294562339783,product_display
22942.jpg,22942,lobelia4cosmetics,bottle,0.901940643787384,product_display
22943.jpg,22943,lobelia4cosmetics,bottle,0.8162502646446228,product_display
22943.jpg,22943,lobelia4cosmetics,bottle,0.46338772773742676,product_display
22944.jpg,22944,lobelia4cosmetics,bottle,0.35074251890182495,product_display
22945.jpg,22945,lobelia4cosmetics,none,0.0,other
22946.jpg,22946,lobelia4cosmetics,none,0.0,other
188585.jpg,188585,tikvahpharma,none,0.0,other
188607.jpg,188607,tikvahpharma,bottle,0.6094396114349365,product_display
188607.jpg,188607,tikvahpharma,tv,0.42512810230255127,product_display
188607.jpg,188607,tikvahpharma,bottle,0.3038632571697235,product_display
188627.jpg,188627,tikvahpharma,person,0.8411006331443787,lifestyle
188627.jpg,188627,tikvahpharma,person,0.6812329292297363,lifestyle
188640.jpg,188640,tikvahpharma,bottle,0.7155637145042419,product_display
188640.jpg,188640,tikvahpharma,bottle,0.5736801624298096,product_display
188640.jpg,188640,tikvahpharma,bottle,0.5660501718521118,product_display
188640.jpg,188640,tikvahpharma,refrigerator,0.5293634533882141,product_display
188640.jpg,188640,tikvahpharma,bottle,0.5242188572883606,product_display
188640.jpg,188640,tikvahpharma,bottle,0.5141347646713257,product_display
188640.jpg,188640,tikvahpharma,bottle,0.4459749162197113,product_display
188640.jpg,188640,tikvahpharma,bottle,0.4349454641342163,product_display
188640.jpg,188640,tikvahpharma,bottle,0.40731051564216614,product_display
188640.jpg,188640,tikvahpharma,bottle,0.4062907099723816,product_display
188640.jpg,188640,tikvahpharma,bottle,0.39240309596061707,product_display
188640.jpg,188640,tikvahpharma,bottle,0.3764137029647827,product_display
188640.jpg,188640,tikvahpharma,bottle,0.37218785285949707,product_display
188640.jpg,188640,tikvahpharma,bottle,0.32826653122901917,product_display
188640.jpg,188640,tikvahpharma,bottle,0.3277135491371155,product_display
188640.jpg,188640,tikvahpharma,bottle,0.31428781151771545,product_display
188640.jpg,188640,tikvahpharma,bottle,0.3072517514228821,product_display
188640.jpg,188640,tikvahpharma,bottle,0.30147361755371094,product_display
188640.jpg,188640,tikvahpharma,bottle,0.2963957190513611,product_display
188640.jpg,188640,tikvahpharma,bottle,0.2871839702129364,product_display
188640.jpg,188640,tikvahpharma,bottle,0.281659871339798,product_display
188640.jpg,188640,tikvahpharma,bottle,0.2729271948337555,product_display
188710.jpg,188710,tikvahpharma,laptop,0.6149017214775085,lifestyle
188710.jpg,188710,tikvahpharma,tv,0.46697789430618286,lifestyle
188710.jpg,188710,tikvahpharma,person,0.4596092700958252,lifestyle
188750.jpg,188750,tikvahpharma,suitcase,0.3379404842853546,other
188764.jpg,188764,tikvahpharma,none,0.0,other
188765.jpg,188765,tikvahpharma,scissors,0.9073540568351746,other
188765.jpg,188765,tikvahpharma,scissors,0.6267318725585938,other
188765.jpg,188765,tikvahpharma,scissors,0.5577218532562256,other
188778.jpg,188778,tikvahpharma,person,0.7323750853538513,lifestyle
188778.jpg,188778,tikvahpharma,person,0.7130489349365234,lifestyle
188778.jpg,188778,tikvahpharma,person,0.6111778020858765,lifestyle
188778.jpg,188778,tikvahpharma,person,0.6103180646896362,lifestyle
188778.jpg,188778,tikvahpharma,person,0.5295224785804749,lifestyle
188778.jpg,188778,tikvahpharma,person,0.5139704346656799,lifestyle
188778.jpg,188778,tikvahpharma,person,0.4786026179790497,lifestyle
188778.jpg,188778,tikvahpharma,person,0.4503019154071808,lifestyle
188778.jpg,188778,tikvahpharma,person,0.4028542637825012,lifestyle
188778.jpg,188778,tikvahpharma,person,0.4018424153327942,lifestyle
188778.jpg,188778,tikvahpharma,person,0.39772409200668335,lifestyle
188778.jpg,188778,tikvahpharma,person,0.37155163288116455,lifestyle
188778.jpg,188778,tikvahpharma,person,0.3473997116088867,lifestyle
188778.jpg,188778,tikvahpharma,person,0.3040214776992798,lifestyle
188778.jpg,188778,tikvahpharma,person,0.2778269946575165,lifestyle
188778.jpg,188778,tikvahpharma,person,0.2662907540798187,lifestyle
188807.jpg,188807,tikvahpharma,none,0.0,other
188810.jpg,188810,tikvahpharma,bottle,0.7155637145042419,product_display
188810.jpg,188810,tikvahpharma,bottle,0.5736801624298096,product_display
188810.jpg,188810,tikvahpharma,bottle,0.5660501718521118,product_display
188810.jpg,188810,tikvahpharma,refrigerator,0.5293634533882141,product_display
188810.jpg,188810,tikvahpharma,bottle,0.5242188572883606,product_display
188810.jpg,188810,tikvahpharma,bottle,0.5141347646713257,product_display
188810.jpg,188810,tikvahpharma,bottle,0.4459749162197113,product_display
188810.jpg,188810,tikvahpharma,bottle,0.4349454641342163,product_display
188810.jpg,188810,tikvahpharma,bottle,0.40731051564216614,product_display
188810.jpg,188810,tikvahpharma,bottle,0.4062907099723816,product_display
188810.jpg,188810,tikvahpharma,bottle,0.39240309596061707,product_display
188810.jpg,188810,tikvahpharma,bottle,0.3764137029647827,product_display
188810.jpg,188810,tikvahpharma,bottle,0.37218785285949707,product_display
188810.jpg,188810,tikvahpharma,bottle,0.32826653122901917,product_display
188810.jpg,188810,tikvahpharma,bottle,0.3277135491371155,product_display
188810.jpg,188810,tikvahpharma,bottle,0.31428781151771545,product_display
188810.jpg,188810,tikvahpharma,bottle,0.3072517514228821,product_display
188810.jpg,188810,tikvahpharma,bottle,0.30147361755371094,product_display
188810.jpg,188810,tikvahpharma,bottle,0.2963957190513611,product_display
188810.jpg,188810,tikvahpharma,bottle,0.2871839702129364,product_display
188810.jpg,188810,tikvahpharma,bottle,0.281659871339798,product_display
188810.jpg,188810,tikvahpharma,bottle,0.2729271948337555,product_display
188833.jpg,188833,tikvahpharma,person,0.8240882158279419,lifestyle
188833.jpg,188833,tikvahpharma,person,0.767316997051239,lifestyle
188833.jpg,188833,tikvahpharma,person,0.6868727803230286,lifestyle
188833.jpg,188833,tikvahpharma,clock,0.6471428871154785,lifestyle
188834.jpg,188834,tikvahpharma,refrigerator,0.5246832966804504,other
188868.jpg,188868,tikvahpharma,bottle,0.7155637145042419,product_display
188868.jpg,188868,tikvahpharma,bottle,0.5736801624298096,product_display
188868.jpg,188868,tikvahpharma,bottle,0.5660501718521118,product_display
188868.jpg,188868,tikvahpharma,refrigerator,0.5293634533882141,product_display
188868.jpg,188868,tikvahpharma,bottle,0.5242188572883606,product_display
188868.jpg,188868,tikvahpharma,bottle,0.5141347646713257,product_display
188868.jpg,188868,tikvahpharma,bottle,0.4459749162197113,product_display
188868.jpg,188868,tikvahpharma,bottle,0.4349454641342163,product_display
188868.jpg,188868,tikvahpharma,bottle,0.40731051564216614,product_display
188868.jpg,188868,tikvahpharma,bottle,0.4062907099723816,product_display
188868.jpg,188868,tikvahpharma,bottle,0.39240309596061707,product_display
188868.jpg,188868,tikvahpharma,bottle,0.3764137029647827,product_display
188868.jpg,188868,tikvahpharma,bottle,0.37218785285949707,product_display
188868.jpg,188868,tikvahpharma,bottle,0.32826653122901917,product_display
188868.jpg,188868,tikvahpharma,bottle,0.3277135491371155,product_display
188868.jpg,188868,tikvahpharma,bottle,0.31428781151771545,product_display
188868.jpg,188868,tikvahpharma,bottle,0.3072517514228821,product_display
188868.jpg,188868,tikvahpharma,bottle,0.30147361755371094,product_display
188868.jpg,188868,tikvahpharma,bottle,0.2963957190513611,product_display
188868.jpg,188868,tikvahpharma,bottle,0.2871839702129364,product_display
188868.jpg,188868,tikvahpharma,bottle,0.281659871339798,product_display
188868.jpg,188868,tikvahpharma,bottle,0.2729271948337555,product_display
188875.jpg,188875,tikvahpharma,sports ball,0.7996264100074768,lifestyle
188875.jpg,188875,tikvahpharma,person,0.7289085984230042,lifestyle
188875.jpg,188875,tikvahpharma,scissors,0.46008771657943726,lifestyle
188875.jpg,188875,tikvahpharma,person,0.3023393452167511,lifestyle
188876.jpg,188876,tikvahpharma,none,0.0,other
188877.jpg,188877,tikvahpharma,scissors,0.9073540568351746,other
188877.jpg,188877,tikvahpharma,scissors,0.6267318725585938,other
188877.jpg,188877,tikvahpharma,scissors,0.5577218532562256,other
188883.jpg,188883,tikvahpharma,bottle,0.2587232291698456,product_display
188887.jpg,188887,tikvahpharma,book,0.3109806180000305,other
188887.jpg,188887,tikvahpharma,refrigerator,0.2864181101322174,other
188888.jpg,188888,tikvahpharma,none,0.0,other
188889.jpg,188889,tikvahpharma,none,0.0,other
188890.jpg,188890,tikvahpharma,book,0.29076001048088074,other
188891.jpg,188891,tikvahpharma,none,0.0,other
188901.jpg,188901,tikvahpharma,none,0.0,other
188903.jpg,188903,tikvahpharma,sports ball,0.7996264100074768,lifestyle
188903.jpg,188903,tikvahpharma,person,0.7289085984230042,lifestyle
188903.jpg,188903,tikvahpharma,scissors,0.46008771657943726,lifestyle
188903.jpg,188903,tikvahpharma,person,0.3023393452167511,lifestyle
188907.jpg,188907,tikvahpharma,sports ball,0.7996264100074768,lifestyle
188907.jpg,188907,tikvahpharma,person,0.7289085984230042,lifestyle
188907.jpg,188907,tikvahpharma,scissors,0.46008771657943726,lifestyle
188907.jpg,188907,tikvahpharma,person,0.3023393452167511,lifestyle
188914.jpg,188914,tikvahpharma,none,0.0,other
188915.jpg,188915,tikvahpharma,scissors,0.9073540568351746,other
188915.jpg,188915,tikvahpharma,scissors,0.6267318725585938,other
188915.jpg,188915,tikvahpharma,scissors,0.5577218532562256,other
188920.jpg,188920,tikvahpharma,cell phone,0.42984965443611145,lifestyle
188920.jpg,188920,tikvahpharma,person,0.25294458866119385,lifestyle
188927.jpg,188927,tikvahpharma,none,0.0,other
188931.jpg,188931,tikvahpharma,none,0.0,other
188941.jpg,188941,tikvahpharma,none,0.0,other
188942.jpg,188942,tikvahpharma,scissors,0.9073540568351746,other
188942.jpg,188942,tikvahpharma,scissors,0.6267318725585938,other
188942.jpg,188942,tikvahpharma,scissors,0.5577218532562256,other
188954.jpg,188954,tikvahpharma,sports ball,0.7996264100074768,lifestyle
188954.jpg,188954,tikvahpharma,person,0.7289085984230042,lifestyle
188954.jpg,188954,tikvahpharma,scissors,0.46008771657943726,lifestyle
188954.jpg,188954,tikvahpharma,person,0.3023393452167511,lifestyle
188962.jpg,188962,tikvahpharma,bottle,0.7155637145042419,product_display
188962.jpg,188962,tikvahpharma,bottle,0.5736801624298096,product_display
188962.jpg,188962,tikvahpharma,bottle,0.5660501718521118,product_display
188962.jpg,188962,tikvahpharma,refrigerator,0.5293634533882141,product_display
188962.jpg,188962,tikvahpharma,bottle,0.5242188572883606,product_display
188962.jpg,188962,tikvahpharma,bottle,0.5141347646713257,product_display
188962.jpg,188962,tikvahpharma,bottle,0.4459749162197113,product_display
188962.jpg,188962,tikvahpharma,bottle,0.4349454641342163,product_display
188962.jpg,188962,tikvahpharma,bottle,0.40731051564216614,product_display
188962.jpg,188962,tikvahpharma,bottle,0.4062907099723816,product_display
188962.jpg,188962,tikvahpharma,bottle,0.39240309596061707,product_display
188962.jpg,188962,tikvahpharma,bottle,0.3764137029647827,product_display
188962.jpg,188962,tikvahpharma,bottle,0.37218785285949707,product_display
188962.jpg,188962,tikvahpharma,bottle,0.32826653122901917,product_display
188962.jpg,188962,tikvahpharma,bottle,0.3277135491371155,product_display
188962.jpg,188962,tikvahpharma,bottle,0.31428781151771545,product_display
188962.jpg,188962,tikvahpharma,bottle,0.3072517514228821,product_display
188962.jpg,188962,tikvahpharma,bottle,0.30147361755371094,product_display
188962.jpg,188962,tikvahpharma,bottle,0.2963957190513611,product_display
188962.jpg,188962,tikvahpharma,bottle,0.2871839702129364,product_display
188962.jpg,188962,tikvahpharma,bottle,0.281659871339798,product_display
188962.jpg,188962,tikvahpharma,bottle,0.2729271948337555,product_display
188970.jpg,188970,tikvahpharma,person,0.7788913249969482,lifestyle
188973.jpg,188973,tikvahpharma,none,0.0,other
188975.jpg,188975,tikvahpharma,person,0.6697084903717041,lifestyle
188975.jpg,188975,tikvahpharma,person,0.5100406408309937,lifestyle
188975.jpg,188975,tikvahpharma,person,0.48528313636779785,lifestyle
188975.jpg,188975,tikvahpharma,person,0.4034230709075928,lifestyle
188975.jpg,188975,tikvahpharma,person,0.271282434463501,lifestyle
188979.jpg,188979,tikvahpharma,person,0.37465447187423706,lifestyle
188981.jpg,188981,tikvahpharma,bottle,0.40849098563194275,product_display
188981.jpg,188981,tikvahpharma,refrigerator,0.3742740750312805,product_display
188981.jpg,188981,tikvahpharma,bottle,0.3041720986366272,product_display
188981.jpg,188981,tikvahpharma,bottle,0.2887227237224579,product_display
188982.jpg,188982,tikvahpharma,bottle,0.8333333134651184,promotional
188982.jpg,188982,tikvahpharma,bottle,0.7778475284576416,promotional
188982.jpg,188982,tikvahpharma,bottle,0.7410979866981506,promotional
188982.jpg,188982,tikvahpharma,bottle,0.7006936073303223,promotional
188982.jpg,188982,tikvahpharma,bottle,0.6669280529022217,promotional
188982.jpg,188982,tikvahpharma,bottle,0.6542636156082153,promotional
188982.jpg,188982,tikvahpharma,bottle,0.6196856498718262,promotional
188982.jpg,188982,tikvahpharma,bottle,0.6128663420677185,promotional
188982.jpg,188982,tikvahpharma,bottle,0.5711869597434998,promotional
188982.jpg,188982,tikvahpharma,bottle,0.5673531293869019,promotional
188982.jpg,188982,tikvahpharma,bottle,0.5544775128364563,promotional
188982.jpg,188982,tikvahpharma,bottle,0.551551878452301,promotional
188982.jpg,188982,tikvahpharma,bottle,0.5352649688720703,promotional
188982.jpg,188982,tikvahpharma,bottle,0.49861589074134827,promotional
188982.jpg,188982,tikvahpharma,bottle,0.48079541325569153,promotional
188982.jpg,188982,tikvahpharma,bottle,0.4792715907096863,promotional
188982.jpg,188982,tikvahpharma,bottle,0.4649380147457123,promotional
188982.jpg,188982,tikvahpharma,bottle,0.4598410427570343,promotional
188982.jpg,188982,tikvahpharma,bottle,0.45653390884399414,promotional
188982.jpg,188982,tikvahpharma,bottle,0.44480472803115845,promotional
188982.jpg,188982,tikvahpharma,bottle,0.4376049339771271,promotional
188982.jpg,188982,tikvahpharma,bottle,0.43538349866867065,promotional
188982.jpg,188982,tikvahpharma,bottle,0.41300755739212036,promotional
188982.jpg,188982,tikvahpharma,bottle,0.4015940725803375,promotional
188982.jpg,188982,tikvahpharma,bottle,0.4003200829029083,promotional
188982.jpg,188982,tikvahpharma,person,0.3908695876598358,promotional
188982.jpg,188982,tikvahpharma,bottle,0.38132143020629883,promotional
188982.jpg,188982,tikvahpharma,bottle,0.3795316219329834,promotional
188982.jpg,188982,tikvahpharma,bottle,0.35517174005508423,promotional
188982.jpg,188982,tikvahpharma,bottle,0.345206618309021,promotional
188982.jpg,188982,tikvahpharma,bottle,0.3311695456504822,promotional
188982.jpg,188982,tikvahpharma,bottle,0.32895219326019287,promotional
188982.jpg,188982,tikvahpharma,bottle,0.32767683267593384,promotional
188982.jpg,188982,tikvahpharma,bottle,0.326768696308136,promotional
188982.jpg,188982,tikvahpharma,bottle,0.32583990693092346,promotional
188982.jpg,188982,tikvahpharma,bottle,0.3257535696029663,promotional
188982.jpg,188982,tikvahpharma,bottle,0.32286202907562256,promotional
188982.jpg,188982,tikvahpharma,bottle,0.3221879303455353,promotional
188982.jpg,188982,tikvahpharma,bottle,0.32202836871147156,promotional
188982.jpg,188982,tikvahpharma,bottle,0.31729117035865784,promotional
188982.jpg,188982,tikvahpharma,bottle,0.31693127751350403,promotional
188982.jpg,188982,tikvahpharma,bottle,0.3106895387172699,promotional
188982.jpg,188982,tikvahpharma,bottle,0.2978755533695221,promotional
188982.jpg,188982,tikvahpharma,bottle,0.2897031903266907,promotional
188982.jpg,188982,tikvahpharma,bottle,0.28495243191719055,promotional
188982.jpg,188982,tikvahpharma,bottle,0.2768436372280121,promotional
188982.jpg,188982,tikvahpharma,bottle,0.27035391330718994,promotional
188982.jpg,188982,tikvahpharma,person,0.26617804169654846,promotional
188982.jpg,188982,tikvahpharma,bottle,0.25983577966690063,promotional
188982.jpg,188982,tikvahpharma,bottle,0.25863218307495117,promotional
188982.jpg,188982,tikvahpharma,bottle,0.2512558102607727,promotional
188983.jpg,188983,tikvahpharma,chair,0.4274462163448334,other
188984.jpg,188984,tikvahpharma,none,0.0,other
188985.jpg,188985,tikvahpharma,refrigerator,0.9096161127090454,other
188986.jpg,188986,tikvahpharma,refrigerator,0.34113478660583496,product_display
188986.jpg,188986,tikvahpharma,bottle,0.250819593667984,product_display
188990.jpg,188990,tikvahpharma,book,0.2851199209690094,other
188991.jpg,188991,tikvahpharma,book,0.5122963190078735,other
188991.jpg,188991,tikvahpharma,book,0.5019036531448364,other
188991.jpg,188991,tikvahpharma,laptop,0.45661115646362305,other
188991.jpg,188991,tikvahpharma,book,0.31692665815353394,other
188991.jpg,188991,tikvahpharma,book,0.2848545014858246,other
188991.jpg,188991,tikvahpharma,book,0.265464723110199,other
188993.jpg,188993,tikvahpharma,bottle,0.7155637145042419,product_display
188993.jpg,188993,tikvahpharma,bottle,0.5736801624298096,product_display
188993.jpg,188993,tikvahpharma,bottle,0.5660501718521118,product_display
188993.jpg,188993,tikvahpharma,refrigerator,0.5293634533882141,product_display
188993.jpg,188993,tikvahpharma,bottle,0.5242188572883606,product_display
188993.jpg,188993,tikvahpharma,bottle,0.5141347646713257,product_display
188993.jpg,188993,tikvahpharma,bottle,0.4459749162197113,product_display
188993.jpg,188993,tikvahpharma,bottle,0.4349454641342163,product_display
188993.jpg,188993,tikvahpharma,bottle,0.40731051564216614,product_display
188993.jpg,188993,tikvahpharma,bottle,0.4062907099723816,product_display
188993.jpg,188993,tikvahpharma,bottle,0.39240309596061707,product_display
188993.jpg,188993,tikvahpharma,bottle,0.3764137029647827,product_display
188993.jpg,188993,tikvahpharma,bottle,0.37218785285949707,product_display
188993.jpg,188993,tikvahpharma,bottle,0.32826653122901917,product_display
188993.jpg,188993,tikvahpharma,bottle,0.3277135491371155,product_display
188993.jpg,188993,tikvahpharma,bottle,0.31428781151771545,product_display
188993.jpg,188993,tikvahpharma,bottle,0.3072517514228821,product_display
188993.jpg,188993,tikvahpharma,bottle,0.30147361755371094,product_display
188993.jpg,188993,tikvahpharma,bottle,0.2963957190513611,product_display
188993.jpg,188993,tikvahpharma,bottle,0.2871839702129364,product_display
188993.jpg,188993,tikvahpharma,bottle,0.281659871339798,product_display
188993.jpg,188993,tikvahpharma,bottle,0.2729271948337555,product_display
188996.jpg,188996,tikvahpharma,none,0.0,other
188997.jpg,188997,tikvahpharma,person,0.4294895529747009,lifestyle
189002.jpg,189002,tikvahpharma,person,0.8240984082221985,lifestyle
189002.jpg,189002,tikvahpharma,person,0.7669277191162109,lifestyle
189002.jpg,189002,tikvahpharma,person,0.6868153810501099,lifestyle
189002.jpg,189002,tikvahpharma,clock,0.6473548412322998,lifestyle
189003.jpg,189003,tikvahpharma,clock,0.5962027907371521,other
189007.jpg,189007,tikvahpharma,bottle,0.7155637145042419,product_display
189007.jpg,189007,tikvahpharma,bottle,0.5736801624298096,product_display
189007.jpg,189007,tikvahpharma,bottle,0.5660501718521118,product_display
189007.jpg,189007,tikvahpharma,refrigerator,0.5293634533882141,product_display
189007.jpg,189007,tikvahpharma,bottle,0.5242188572883606,product_display
189007.jpg,189007,tikvahpharma,bottle,0.5141347646713257,product_display
189007.jpg,189007,tikvahpharma,bottle,0.4459749162197113,product_display
189007.jpg,189007,tikvahpharma,bottle,0.4349454641342163,product_display
189007.jpg,189007,tikvahpharma,bottle,0.40731051564216614,product_display
189007.jpg,189007,tikvahpharma,bottle,0.4062907099723816,product_display
189007.jpg,189007,tikvahpharma,bottle,0.39240309596061707,product_display
189007.jpg,189007,tikvahpharma,bottle,0.3764137029647827,product_display
189007.jpg,189007,tikvahpharma,bottle,0.37218785285949707,product_display
189007.jpg,189007,tikvahpharma,bottle,0.32826653122901917,product_display
189007.jpg,189007,tikvahpharma,bottle,0.3277135491371155,product_display
189007.jpg,189007,tikvahpharma,bottle,0.31428781151771545,product_display
189007.jpg,189007,tikvahpharma,bottle,0.3072517514228821,product_display
189007.jpg,189007,tikvahpharma,bottle,0.30147361755371094,product_display
189007.jpg,189007,tikvahpharma,bottle,0.2963957190513611,product_display
189007.jpg,189007,tikvahpharma,bottle,0.2871839702129364,product_display
189007.jpg,189007,tikvahpharma,bottle,0.281659871339798,product_display
189007.jpg,189007,tikvahpharma,bottle,0.2729271948337555,product_display
189010.jpg,189010,tikvahpharma,person,0.4294895529747009,lifestyle
189011.jpg,189011,tikvahpharma,chair,0.8901025056838989,lifestyle
189011.jpg,189011,tikvahpharma,person,0.8611937165260315,lifestyle
189011.jpg,189011,tikvahpharma,person,0.8490027189254761,lifestyle
189011.jpg,189011,tikvahpharma,keyboard,0.7714895606040955,lifestyle
189011.jpg,189011,tikvahpharma,cup,0.7606678009033203,lifestyle
189011.jpg,189011,tikvahpharma,person,0.7362159490585327,lifestyle
189011.jpg,189011,tikvahpharma,person,0.7264657616615295,lifestyle
189011.jpg,189011,tikvahpharma,tv,0.7125741243362427,lifestyle
189011.jpg,189011,tikvahpharma,mouse,0.6544210910797119,lifestyle
189011.jpg,189011,tikvahpharma,laptop,0.5155059695243835,lifestyle
189011.jpg,189011,tikvahpharma,remote,0.4023229777812958,lifestyle
189011.jpg,189011,tikvahpharma,tv,0.29061779379844666,lifestyle
189011.jpg,189011,tikvahpharma,remote,0.2564447820186615,lifestyle
189012.jpg,189012,tikvahpharma,person,0.835442066192627,lifestyle
189012.jpg,189012,tikvahpharma,person,0.8084022402763367,lifestyle
189012.jpg,189012,tikvahpharma,person,0.7867550253868103,lifestyle
189012.jpg,189012,tikvahpharma,person,0.7531130909919739,lifestyle
189012.jpg,189012,tikvahpharma,person,0.7296732068061829,lifestyle
189012.jpg,189012,tikvahpharma,person,0.7215357422828674,lifestyle
189012.jpg,189012,tikvahpharma,person,0.716711163520813,lifestyle
189012.jpg,189012,tikvahpharma,person,0.6931757926940918,lifestyle
189012.jpg,189012,tikvahpharma,person,0.6759045124053955,lifestyle
189012.jpg,189012,tikvahpharma,person,0.6072873473167419,lifestyle
189012.jpg,189012,tikvahpharma,person,0.5692203044891357,lifestyle
189012.jpg,189012,tikvahpharma,person,0.549380362033844,lifestyle
189012.jpg,189012,tikvahpharma,person,0.4830361604690552,lifestyle
189012.jpg,189012,tikvahpharma,person,0.4443501830101013,lifestyle
189012.jpg,189012,tikvahpharma,person,0.33510345220565796,lifestyle
189012.jpg,189012,tikvahpharma,person,0.307595819234848,lifestyle
189013.jpg,189013,tikvahpharma,person,0.9043031334877014,lifestyle
189013.jpg,189013,tikvahpharma,person,0.8694290518760681,lifestyle
189013.jpg,189013,tikvahpharma,person,0.8672880530357361,lifestyle
189013.jpg,189013,tikvahpharma,person,0.8557617664337158,lifestyle
189013.jpg,189013,tikvahpharma,person,0.813008725643158,lifestyle
189013.jpg,189013,tikvahpharma,person,0.7844237089157104,lifestyle
189013.jpg,189013,tikvahpharma,person,0.7647286057472229,lifestyle
189013.jpg,189013,tikvahpharma,person,0.7156871557235718,lifestyle
189013.jpg,189013,tikvahpharma,person,0.6814693808555603,lifestyle
189013.jpg,189013,tikvahpharma,tennis racket,0.3743755519390106,lifestyle
189013.jpg,189013,tikvahpharma,tennis racket,0.30457359552383423,lifestyle
189013.jpg,189013,tikvahpharma,person,0.2683148980140686,lifestyle
189014.jpg,189014,tikvahpharma,person,0.8708752989768982,lifestyle
189014.jpg,189014,tikvahpharma,person,0.8453980684280396,lifestyle
